02.07.2015                     Dynamic List Display                            1


	KTOPL	SAKNR	XBILK	SAKAN	BILKT	GVTYP	KTOKS
	GKR	890002		890002		X	ERG.
	GKR	891000		891000		X	MAT.
	GKR	892000		892000		X	MAT.
	GKR	893010		893010		X	MAT.
	GKR	893015		893015		X	MAT.
	GKR	893020		893020		X	MAT.
	GKR	894010		894010		X	MAT.
	GKR	894020		894020		X	MAT.
	GKR	894025		894025		X	MAT.
	GKR	895000		895000		X	MAT.
	GKR	896000		896000		X	MAT.
	GKR	900000	X	900000			SAKO
	GKR	910000		910000		X	SAKO
	GKR	920000		920000		X	SAKO
	GKR	930000		930000		X	SAKO
	GKR	940010		940010		X	SAKO
	GKR	940020		940020		X	SAKO
	GKR	940030		940030		X	SAKO
	GKR	940040		940040		X	SAKO
	GKR	950000	X	950000			SAKO
	IKR	1000	X	001000			SAKO
	IKR	2000	X	002000			SAKO
	IKR	10000	X	010000			SAKO
	IKR	10010	X	010010			SAKO
	IKR	10100	X	010100			SAKO
	IKR	10110	X	010110			SAKO
	IKR	21000	X	021000			ANL.
	IKR	21010	X	021010			ANL.
	IKR	22000	X	022000			ANL.
	IKR	22010	X	022010			ANL.
	IKR	23000	X	023000			ANL.
	IKR	23010	X	023010			ANL.
	IKR	24000	X	024000			ANL.
	IKR	24010	X	024010			ANL.
	IKR	31000	X	031000			ANL.
	IKR	31010	X	031010			ANL.
	IKR	40000	X	040000			SAKO
	IKR	40090	X	040090			SAKO
	IKR	40100	X	040100			SAKO
	IKR	40110	X	040110			SAKO
	IKR	40190	X	040190			SAKO
	IKR	50000	X	050000			ANL.
	IKR	50010	X	050010			ANL.
	IKR	53000	X	053000			ANL.
	IKR	53010	X	053010			ANL.
	IKR	57000	X	057000			ANL.
	IKR	57010	X	057010			ANL.
	IKR	69990	X	069990			MAT.
	IKR	70000	X	070000			ANL.
	IKR	70010	X	070010			ANL.
	IKR	79000	X	079000			ANL.
	IKR	79010	X	079010			ANL.
	IKR	80000	X	080000			ANL.
	IKR	80010	X	080010			ANL.
	IKR	89000	X	089000			ANL.
	IKR	89010	X	089010			ANL.
	IKR	90000	X	090000			SAKO
	IKR	90090	X	090090			SAKO
	IKR	90100	X	090100			SAKO
	IKR	90190	X	090190			SAKO
	IKR	95000	X	095000			ANL.
	IKR	95010	X	095010			ANL.
	IKR	110000	X	110000			SAKO
	IKR	120000	X	120000			SAKO
	IKR	120020	X	120020			SAKO
	IKR	130000	X	130000			SAKO
	IKR	140000	X	140000			SAKO
	IKR	140020	X	140020			SAKO
	IKR	150000	X	150000			SAKO
	IKR	150010	X	150010			SAKO
	IKR	150020	X	150020			SAKO
	IKR	160000	X	160000			SAKO
	IKR	160020	X	160020			SAKO
	IKR	160030	X	160030			SAKO
	IKR	164100	X	164100			SAKO
	IKR	170000	X	170000			SAKO
	IKR	170090	X	170090			SAKO
	IKR	200000	X	200000			MAT.
	IKR	200010	X	200010			MAT.
	IKR	202000	X	202000			MAT.
	IKR	203000	X	203000			MAT.
	IKR	204000	X	204000			MAT.
	IKR	204100	X	204100			MAT.
	IKR	204199	X	204199			MAT.
	IKR	204299	X	204299			MAT.
	IKR	204650	X	204650			SAKO
	IKR	204700	X	204700			SAKO
	IKR	204798	X	204798			SAKO
	IKR	204800	X	204800			MAT.
	IKR	204850	X	204850			MAT.
	IKR	204970	X	204970			MAT.
	IKR	204980	X	204980			MAT.
	IKR	204990	X	204990			MAT.
	IKR	205000	X	205000			MAT.
	IKR	210000	X	210000			MAT.
	IKR	215000	X	215000			MAT.
	IKR	219000	X	219000			MAT.
	IKR	220000	X	220000			MAT.
	IKR	228000	X	228000			MAT.
	IKR	229000	X	229000			MAT.
	IKR	229100	X	229100			MAT.
	IKR	229970	X	229970			MAT.
	IKR	229980	X	229980			MAT.
	IKR	229990	X	229990			MAT.
	IKR	230000	X	230000			SAKO
	IKR	230090	X	230090			SAKO
	IKR	230100	X	230100			SAKO
	IKR	230200	X	230200			SAKO
	IKR	230290	X	230290			SAKO
	IKR	240000	X	240000			SAKO
	IKR	240010	X	240010			SAKO
	IKR	240020	X	240020			SAKO
	IKR	240098	X	240098			SAKO
	IKR	240099	X	240099			SAKO
	IKR	241000	X	241000			SAKO
	IKR	241010	X	241010			SAKO
	IKR	241020	X	241020			SAKO
	IKR	241098	X	241098			SAKO
	IKR	241099	X	241099			SAKO
	IKR	245100	X	245100			SAKO
	IKR	245190	X	245190			SAKO
	IKR	245200	X	245200			SAKO
	IKR	246100	X	246100			SAKO
	IKR	247000	X	247000			SAKO
	IKR	247090	X	247090			SAKO
	IKR	248000	X	248000			SAKO
	IKR	249100	X	249100			SAKO
	IKR	249200	X	249200			SAKO
	IKR	250000	X	250000			SAKO
	IKR	250020	X	250020			SAKO
	IKR	250098	X	250098			SAKO
	IKR	250099	X	250099			SAKO
	IKR	255000	X	255000			SAKO
	IKR	255020	X	255020			SAKO
	IKR	255098	X	255098			SAKO
	IKR	255099	X	255099			SAKO
	IKR	260000	X	260000			SAKO
	IKR	260098	X	260098			SAKO
	IKR	262100	X	262100			SAKO
	IKR	262800	X	262800			SAKO
	IKR	263000	X	263000			SAKO
	IKR	265000	X	265000			SAKO
	IKR	265100	X	265100			SAKO
	IKR	265200	X	265200			SAKO
	IKR	265250	X	265250			SAKO
	IKR	265800	X	265800			SAKO
	IKR	266000	X	266000			SAKO
	IKR	266020	X	266020			SAKO
	IKR	266300	X	266300			SAKO
	IKR	266390	X	266390			SAKO
	IKR	266400	X	266400			SAKO
	IKR	266450	X	266450			ABST
	IKR	266490	X	266490			SAKO
	IKR	266499	X	266499			SAKO
	IKR	266500	X	266500			SAKO
	IKR	266505	X	266505			SAKO
	IKR	266510	X	266510			ABST
	IKR	266515	X	266515			SAKO
	IKR	266516	X	266516			SAKO
	IKR	266520	X	266520			ABST
	IKR	266525	X	266525			SAKO
	IKR	266530	X	266530			ABST
	IKR	266535	X	266535			SAKO
	IKR	266540	X	266540			ABST
	IKR	266550	X	266550			ABST
	IKR	266560	X	266560			ABST
	IKR	266565	X	266565			SAKO
	IKR	266570	X	266570			ABST
	IKR	266575	X	266575			SAKO
	IKR	266585	X	266585			SAKO
	IKR	266590	X	266590			SAKO
	IKR	266600	X	266600			SAKO
	IKR	266610	X	266610			SAKO
	IKR	266620	X	266620			SAKO
	IKR	266630	X	266630			SAKO
	IKR	266700	X	266700			SAKO
	IKR	266760	X	266760			SAKO
	IKR	266800	X	266800			SAKO
	IKR	270000	X	270000			SAKO
	IKR	271000	X	271000			SAKO
	IKR	272000	X	272000			SAKO
	IKR	277190	X	277190			SAKO
	IKR	277290	X	277290			SAKO
	IKR	277390	X	277390			SAKO
	IKR	277490	X	277490			SAKO
	IKR	280000	X	280000			FIN.
	IKR	280001	X	280001			FIN.
	IKR	280002	X	280002			FIN.
	IKR	280003	X	280003			FIN.
	IKR	280004	X	280004			FIN.
	IKR	280005	X	280005			FIN.
	IKR	280006	X	280006			FIN.
	IKR	280007	X	280007			SAKO
	IKR	280008	X	280008			FIN.
	IKR	280009	X	280009			SAKO
	IKR	280010	X	280010			SAKO
	IKR	280011	X	280011			FIN.
	IKR	280012	X	280012			FIN.
	IKR	280013	X	280013			FIN.
	IKR	280014	X	280014			FIN.
	IKR	280015	X	280015			FIN.
	IKR	280016	X	280016			FIN.
	IKR	280017	X	280017			FIN.
	IKR	280018	X	280018			FIN.
	IKR	280050	X	280050			FIN.
	IKR	280055	X	280055			FIN.
	IKR	280060	X	280060			FIN.
	IKR	280065	X	280065			FIN.
	IKR	281000	X	281000			FIN.
	IKR	281001	X	281001			FIN.
	IKR	281002	X	281002			FIN.
	IKR	281003	X	281003			FIN.
	IKR	281004	X	281004			FIN.
	IKR	281005	X	281005			FIN.
	IKR	281006	X	281006			FIN.
	IKR	281007	X	281007			SAKO
	IKR	281008	X	281008			FIN.
	IKR	281009	X	281009			SAKO
	IKR	281010	X	281010			SAKO
	IKR	281011	X	281011			FIN.
	IKR	281012	X	281012			FIN.
	IKR	281013	X	281013			FIN.
	IKR	282000	X	282000			FIN.
	IKR	283000	X	283000			FIN.
	IKR	285000	X	285000			FIN.
	IKR	285002	X	285002			FIN.
	IKR	285005	X	285005			FIN.
	IKR	285009	X	285009			SAKO
	IKR	288000	X	288000			SAKO
	IKR	289100	X	289100			MAT.
	IKR	290000	X	290000			SAKO
	IKR	290100	X	290100			SAKO
	IKR	293000	X	293000			MAT.
	IKR	293010	X	293010			SAKO
	IKR	293500	X	293500			MAT.
	IKR	293600	X	293600			MAT.
	IKR	293700	X	293700			MAT.
	IKR	295000	X	295000			SAKO
	IKR	296990	X	296990			SAKO
	IKR	299000	X	299000			SAKO
	IKR	300000	X	300000			SAKO
	IKR	302000	X	302000			SAKO
	IKR	320000	X	320000			SAKO
	IKR	330000	X	330000			SAKO
	IKR	330100	X	330100			SAKO
	IKR	337000	X	337000			SAKO
	IKR	337100	X	337100			SAKO
	IKR	338010	X	338010			SAKO
	IKR	338020	X	338020			SAKO
	IKR	338030	X	338030			SAKO
	IKR	338040	X	338040			SAKO
	IKR	340000	X	340000			SAKO
	IKR	342000	X	342000			SAKO
	IKR	343000	X	343000			SAKO
	IKR	344000	X	344000			SAKO
	IKR	350000	X	350000			SAKO
	IKR	360000	X	360000			SAKO
	IKR	361000	X	361000			SAKO
	IKR	365000	X	365000			SAKO
	IKR	365010	X	365010			ANL.
	IKR	365090	X	365090			ANL.
	IKR	365100	X	365100			ANL.
	IKR	365190	X	365190			SAKO
	IKR	370000	X	370000			SAKO
	IKR	380000	X	380000			SAKO
	IKR	381000	X	381000			SAKO
	IKR	382000	X	382000			SAKO
	IKR	383000	X	383000			SAKO
	IKR	384000	X	384000			SAKO
	IKR	385000	X	385000			SAKO
	IKR	389000	X	389000			SAKO
	IKR	390000	X	390000			SAKO
	IKR	391000	X	391000			SAKO
	IKR	393000	X	393000			SAKO
	IKR	394100	X	394100			MAT.
	IKR	394200	X	394200			MAT.
	IKR	394300	X	394300			MAT.
	IKR	394400	X	394400			SAKO
	IKR	395900	X	395900			SAKO
	IKR	395910	X	395910			SAKO
	IKR	397000	X	397000			SAKO
	IKR	398000	X	398000			SAKO
	IKR	399000	X	399000			SAKO
	IKR	410110	X	410110			SAKO
	IKR	410120	X	410120			SAKO
	IKR	410130	X	410130			SAKO
	IKR	415310	X	415310			SAKO
	IKR	415320	X	415320			SAKO
	IKR	415330	X	415330			SAKO
	IKR	420110	X	420110			SAKO
	IKR	420120	X	420120			SAKO
	IKR	420130	X	420130			SAKO
	IKR	420199	X	420199			SAKO
	IKR	430000	X	430000			SAKO
	IKR	430010	X	430010			SAKO
	IKR	430020	X	430020			SAKO
	IKR	430030	X	430030			SAKO
	IKR	430099	X	430099			SAKO
	IKR	430100	X	430100			SAKO
	IKR	440000	X	440000			SAKO
	IKR	440010	X	440010			SAKO
	IKR	440020	X	440020			SAKO
	IKR	440030	X	440030			SAKO
	IKR	440098	X	440098			SAKO
	IKR	440099	X	440099			SAKO
	IKR	443090	X	443090			SAKO
	IKR	443099	X	443099			SAKO
	IKR	445000	X	445000			SAKO
	IKR	445010	X	445010			SAKO
	IKR	445020	X	445020			SAKO
	IKR	445030	X	445030			SAKO
	IKR	445098	X	445098			SAKO
	IKR	445099	X	445099			SAKO
	IKR	447000	X	447000			MAT.
	IKR	448000	X	448000			SAKO
	IKR	450000	X	450000			SAKO
	IKR	450020	X	450020			SAKO
	IKR	450030	X	450030			SAKO
	IKR	450090	X	450090			SAKO
	IKR	450099	X	450099			SAKO
	IKR	460000	X	460000			SAKO
	IKR	460020	X	460020			SAKO
	IKR	460030	X	460030			SAKO
	IKR	460098	X	460098			SAKO
	IKR	460099	X	460099			SAKO
	IKR	469090	X	469090			SAKO
	IKR	469990	X	469990			SAKO
	IKR	470000	X	470000			SAKO
	IKR	470020	X	470020			SAKO
	IKR	470030	X	470030			SAKO
	IKR	470098	X	470098			SAKO
	IKR	470099	X	470099			SAKO
	IKR	480000	X	480000			SAKO
	IKR	480098	X	480098			SAKO
	IKR	480600	X	480600			SAKO
	IKR	482900	X	482900			SAKO
	IKR	483100	X	483100			SAKO
	IKR	484000	X	484000			SAKO
	IKR	485000	X	485000			SAKO
	IKR	485090	X	485090			SAKO
	IKR	485100	X	485100			SAKO
	IKR	485190	X	485190			SAKO
	IKR	486100	X	486100			SAKO
	IKR	486300	X	486300			SAKO
	IKR	486390	X	486390			SAKO
	IKR	486500	X	486500			SAKO
	IKR	486700	X	486700			SAKO
	IKR	486760	X	486760			SAKO
	IKR	486800	X	486800			SAKO
	IKR	487000	X	487000			SAKO
	IKR	489000	X	489000			SAKO
	IKR	489100	X	489100			SAKO
	IKR	489200	X	489200			SAKO
	IKR	489299	X	489299			SAKO
	IKR	489300	X	489300			SAKO
	IKR	489350	X	489350			SAKO
	IKR	489500	X	489500			SAKO
	IKR	489590	X	489590			SAKO
	IKR	490000	X	490000			SAKO
	IKR	500000		500000		X	ERG.
	IKR	500100		500100		X	ERG.
	IKR	500198		500198		X	SAKO
	IKR	500500		500500		X	ERG.
	IKR	501000		501000		X	ERG.
	IKR	510000		510000		X	ERG.
	IKR	510050		510050		X	ERG.
	IKR	510070		510070		X	ERG.
	IKR	510080		510080		X	ERG.
	IKR	510099		510099		X	ERG.
	IKR	510100		510100		X	ERG.
	IKR	510110		510110		X	ERG.
	IKR	510120		510120		X	ERG.
	IKR	510130		510130		X	ERG.
	IKR	510500		510500		X	ERG.
	IKR	510580		510580		X	ERG.
	IKR	510680		510680		X	ERG.
	IKR	510690		510690		X	ERG.
	IKR	510700		510700		X	ERG.
	IKR	510800		510800		X	ERG.
	IKR	510850		510850		X	ERG.
	IKR	510900		510900		X	ERG.
	IKR	510910		510910		X	ERG.
	IKR	518000		518000		X	ERG.
	IKR	518098		518098		X	SAKO
	IKR	518100		518100		X	ERG.
	IKR	518200		518200		X	ERG.
	IKR	518500		518500		X	ERG.
	IKR	518900		518900		X	ERG.
	IKR	519000		519000		X	ERG.
	IKR	519098		519098		X	SAKO
	IKR	521000		521000		X	ERG.
	IKR	521500		521500		X	ERG.
	IKR	522000		522000		X	ERG.
	IKR	522050		522050		X	ERG.
	IKR	523000		523000		X	ERG.
	IKR	524000		524000		X	ERG.
	IKR	524050		524050		X	ERG.
	IKR	524100		524100		X	ERG.
	IKR	524200		524200		X	ERG.
	IKR	524310		524310		X	ERG.
	IKR	525000		525000		X	ERG.
	IKR	530000		530000		X	ERG.
	IKR	530100		530100		X	ERG.
	IKR	540000		540000		X	ERG.
	IKR	540200		540200		X	ERG.
	IKR	540290		540290		X	SAKO
	IKR	541140		541140		X	SAKO
	IKR	541150		541150		X	ERG.
	IKR	541190		541190		X	SAKO
	IKR	541400		541400		X	ERG.
	IKR	544000		544000		X	ERG.
	IKR	545000		545000		X	ERG.
	IKR	546000		546000		X	ERG.
	IKR	547000		547000		X	ERG.
	IKR	547004		547004		X	ERG.
	IKR	547009		547009		X	ERG.
	IKR	547300		547300		X	ERG.
	IKR	547301		547301		X	ERG.
	IKR	548500		548500		X	ERG.
	IKR	550000		550000		X	ERG.
	IKR	550500		550500		X	ERG.
	IKR	555000		555000		X	ERG.
	IKR	560000		560000		X	ERG.
	IKR	560400		560400		X	ERG.
	IKR	560500		560500		X	ERG.
	IKR	565000		565000		X	ERG.
	IKR	565300		565300		X	ERG.
	IKR	565400		565400		X	ERG.
	IKR	565500		565500		X	ERG.
	IKR	570200		570200		X	ERG.
	IKR	571000		571000		X	ERG.
	IKR	572100		572100		X	ERG.
	IKR	572110		572110		X	ERG.
	IKR	572120		572120		X	ERG.
	IKR	572129		572129		X	ERG.
	IKR	572130		572130		X	ERG.
	IKR	572140		572140		X	ERG.
	IKR	572150		572150		X	ERG.
	IKR	572500		572500		X	ERG.
	IKR	572900		572900		X	ERG.
	IKR	573100		573100		X	ERG.
	IKR	573200		573200		X	ERG.
	IKR	574100		574100		X	ERG.
	IKR	574110		574110		X	ERG.
	IKR	574120		574120		X	ERG.
	IKR	574130		574130		X	ERG.
	IKR	574135		574135		X	ERG.
	IKR	574150		574150		X	ERG.
	IKR	574170		574170		X	ERG.
	IKR	574200		574200		X	ERG.
	IKR	574250		574250		X	ERG.
	IKR	574300		574300		X	ERG.
	IKR	574400		574400		X	ERG.
	IKR	574450		574450		X	ERG.
	IKR	574500		574500		X	ERG.
	IKR	574600		574600		X	ERG.
	IKR	574700		574700		X	ERG.
	IKR	574800		574800		X	ERG.
	IKR	574900		574900		X	ERG.
	IKR	578100		578100		X	ERG.
	IKR	578400		578400		X	ERG.
	IKR	580000		580000		X	ERG.
	IKR	580300		580300		X	ERG.
	IKR	600000		600000		X	ERG.
	IKR	600010		600010		X	ERG.
	IKR	600020		600020		X	ERG.
	IKR	602000		602000		X	ERG.
	IKR	603000		603000		X	ERG.
	IKR	604000		604000		X	ERG.
	IKR	605010		605010		X	ERG.
	IKR	605020		605020		X	ERG.
	IKR	605030		605030		X	ERG.
	IKR	606000		606000		X	ERG.
	IKR	608000		608000		X	ERG.
	IKR	609000		609000		X	ERG.
	IKR	609010		609010		X	ERG.
	IKR	609020		609020		X	ERG.
	IKR	609050		609050		X	ERG.
	IKR	610000		610000		X	ERG.
	IKR	616000		616000		X	ERG.
	IKR	616100		616100		X	ERG.
	IKR	616200		616200		X	ERG.
	IKR	616300		616300		X	ERG.
	IKR	617000		617000		X	ERG.
	IKR	618000		618000		X	ERG.
	IKR	618050		618050		X	ERG.
	IKR	618098		618098		X	SAKO
	IKR	620100		620100		X	ERG.
	IKR	620200		620200		X	ERG.
	IKR	620300		620300		X	ERG.
	IKR	621100		621100		X	ERG.
	IKR	621200		621200		X	ERG.
	IKR	622100		622100		X	ERG.
	IKR	622200		622200		X	ERG.
	IKR	629000		629000		X	ERG.
	IKR	630000		630000		X	ERG.
	IKR	630300		630300		X	ERG.
	IKR	632100		632100		X	ERG.
	IKR	639000		639000		X	ERG.
	IKR	640000		640000		X	ERG.
	IKR	641000		641000		X	ERG.
	IKR	642000		642000		X	ERG.
	IKR	648000		648000		X	ERG.
	IKR	649000		649000		X	ERG.
	IKR	652000		652000		X	ERG.
	IKR	653000		653000		X	ERG.
	IKR	654000		654000		X	ERG.
	IKR	654900		654900		X	ERG.
	IKR	655000		655000		X	ERG.
	IKR	657000		657000		X	ERG.
	IKR	660000		660000		X	ERG.
	IKR	670000		670000		X	ERG.
	IKR	670400		670400		X	ERG.
	IKR	670498		670498		X	ERG.
	IKR	670499		670499		X	ERG.
	IKR	670500		670500		X	ERG.
	IKR	670510		670510		X	ERG.
	IKR	670520		670520		X	ERG.
	IKR	670580		670580		X	ERG.
	IKR	670590		670590		X	ERG.
	IKR	670700		670700		X	ERG.
	IKR	670800		670800		X	ERG.
	IKR	670850		670850		X	ERG.
	IKR	670900		670900		X	ERG.
	IKR	670910		670910		X	ERG.
	IKR	670950		670950		X	ERG.
	IKR	670999		670999		X	ERG.
	IKR	671000		671000		X	ERG.
	IKR	675000		675000		X	ERG.
	IKR	675100		675100		X	ERG.
	IKR	675150		675150		X	SAKO
	IKR	676100		676100		X	ERG.
	IKR	680000		680000		X	ERG.
	IKR	682000		682000		X	ERG.
	IKR	682100		682100		X	ERG.
	IKR	682200		682200		X	ERG.
	IKR	682210		682210		X	ERG.
	IKR	683000		683000		X	ERG.
	IKR	684000		684000		X	ERG.
	IKR	685100		685100		X	ERG.
	IKR	685150		685150		X	ERG.
	IKR	685200		685200		X	ERG.
	IKR	685400		685400		X	ERG.
	IKR	685900		685900		X	ERG.
	IKR	685950		685950		X	ERG.
	IKR	686000		686000		X	ERG.
	IKR	687000		687000		X	ERG.
	IKR	688000		688000		X	ERG.
	IKR	689000		689000		X	ERG.
	IKR	690000		690000		X	ERG.
	IKR	694100		694100		X	ERG.
	IKR	694110		694110		X	ERG.
	IKR	694120		694120		X	ERG.
	IKR	694130		694130		X	ERG.
	IKR	694135		694135		X	ERG.
	IKR	694140		694140		X	ERG.
	IKR	694150		694150		X	ERG.
	IKR	694160		694160		X	ERG.
	IKR	694170		694170		X	ERG.
	IKR	694200		694200		X	ERG.
	IKR	694300		694300		X	ERG.
	IKR	694400		694400		X	ERG.
	IKR	694450		694450		X	ERG.
	IKR	694500		694500		X	ERG.
	IKR	694550		694550		X	ERG.
	IKR	694600		694600		X	ERG.
	IKR	694700		694700		X	ERG.
	IKR	694800		694800		X	ERG.
	IKR	694900		694900		X	ERG.
	IKR	695100		695100		X	ERG.
	IKR	695200		695200		X	ERG.
	IKR	695300		695300		X	ERG.
	IKR	695350		695350		X	ERG.
	IKR	695400		695400		X	ERG.
	IKR	695410		695410		X	ERG.
	IKR	695420		695420		X	ERG.
	IKR	695429		695429		X	ERG.
	IKR	695430		695430		X	ERG.
	IKR	695440		695440		X	ERG.
	IKR	695450		695450		X	ERG.
	IKR	696000		696000		X	ERG.
	IKR	696010		696010		X	ERG.
	IKR	697000		697000		X	ERG.
	IKR	697009		697009		X	ERG.
	IKR	697100		697100		X	ERG.
	IKR	697200		697200		X	ERG.
	IKR	702000		702000		X	ERG.
	IKR	703000		703000		X	ERG.
	IKR	710100		710100		X	ERG.
	IKR	710200		710200		X	ERG.
	IKR	710300		710300		X	ERG.
	IKR	710900		710900		X	ERG.
	IKR	730900		730900		X	ERG.
	IKR	740010		740010		X	ERG.
	IKR	740020		740020		X	ERG.
	IKR	742010		742010		X	ERG.
	IKR	742020		742020		X	ERG.
	IKR	745000		745000		X	ERG.
	IKR	746000		746000		X	ERG.
	IKR	747500		747500		X	ERG.
	IKR	749000		749000		X	ERG.
	IKR	750100		750100		X	ERG.
	IKR	751000		751000		X	ERG.
	IKR	753100		753100		X	ERG.
	IKR	753200		753200		X	ERG.
	IKR	758100		758100		X	ERG.
	IKR	758150		758150		X	ERG.
	IKR	759100		759100		X	ERG.
	IKR	759200		759200		X	ERG.
	IKR	760000		760000		X	ERG.
	IKR	770000		770000		X	ERG.
	IKR	771000		771000		X	ERG.
	IKR	772000		772000		X	ERG.
	IKR	775000		775000		X	ERG.
	IKR	779000		779000		X	ERG.
	IKR	780000		780000		X	ERG.
	IKR	910190		910190		X	SAKO
	IKR	910290		910290		X	SAKO
	IKR	910390		910390		X	SAKO
	IKR	910490		910490		X	SAKO
	IKR	920100		920100		X	ERG.
	IKR	920150		920150		X	ERG.
	IKR	920200		920200		X	ERG.
	IKR	920300		920300		X	ERG.
	IKR	920400		920400		X	ERG.
	INT	1000	X	001000			AS
	INT	1010	X	001010			AS
	INT	1050	X	001050			AS
	INT	2000	X	002000			AS
	INT	2010	X	002010			AS
	INT	2050	X	002050			AS
	INT	4000	X	004000			AS
	INT	4010	X	004010			AS
	INT	4050	X	004050			AS
	INT	11000	X	011000			AS
	INT	11002	X	011002			AS
	INT	11010	X	011010			AS
	INT	11020	X	011020			AS
	INT	11050	X	011050			AS
	INT	12000	X	012000			AS
	INT	12010	X	012010			AS
	INT	12050	X	012050			AS
	INT	13000	X	013000			AS
	INT	13010	X	013010			AS
	INT	13050	X	013050			AS
	INT	21000	X	021000			AS
	INT	21010	X	021010			AS
	INT	21050	X	021050			AS
	INT	22000	X	022000			AS
	INT	22010	X	022010			AS
	INT	22050	X	022050			AS
	INT	31000	X	031000			GL
	INT	31010	X	031010			GL
	INT	31100	X	031100			GL
	INT	31200	X	031200			GL
	INT	32000	X	032000			AS
	INT	32010	X	032010			AS
	INT	32050	X	032050			AS
	INT	34000	X	034000			AS
	INT	34010	X	034010			AS
	INT	35000	X	035000			AS
	INT	35010	X	035010			AS
	INT	36000	X	036000			AS
	INT	36010	X	036010			AS
	INT	37000	X	037000			AS
	INT	37001	X	037001			AS
	INT	37010	X	037010			AS
	INT	38000	X	038000			AS
	INT	38010	X	038010			AS
	INT	38020	X	038020			AS
	INT	39000	X	039000			GL
	INT	39010	X	039010			GL
	INT	39100	X	039100			GL
	INT	39110	X	039110			GL
	INT	39200	X	039200			GL
	INT	41000	X	041000			GL
	INT	42000	X	042000			GL
	INT	42020	X	042020			GL
	INT	43000	X	043000			GL
	INT	44000	X	044000			GL
	INT	44020	X	044020			GL
	INT	45000	X	045000			GL
	INT	45010	X	045010			GL
	INT	45020	X	045020			GL
	INT	45030	X	045030			GL
	INT	45100	X	045100			GL
	INT	45110	X	045110			GL
	INT	46000	X	046000			GL
	INT	46020	X	046020			GL
	INT	46030	X	046030			GL
	INT	50000	X	050000			GL
	INT	51000	X	051000			GL
	INT	55000	X	055000			GL
	INT	55010	X	055010			GL
	INT	56000	X	056000			GL
	INT	56010	X	056010			GL
	INT	60110	X	060110			GL
	INT	60120	X	060120			GL
	INT	60130	X	060130			GL
	INT	60210	X	060210			GL
	INT	60220	X	060220			GL
	INT	60230	X	060230			GL
	INT	60310	X	060310			GL
	INT	60320	X	060320			GL
	INT	60330	X	060330			GL
	INT	60410	X	060410			GL
	INT	60420	X	060420			GL
	INT	60430	X	060430			GL
	INT	60500	X	060500			GL
	INT	61000	X	061000			GL
	INT	61010	X	061010			GL
	INT	62110	X	062110			GL
	INT	62120	X	062120			GL
	INT	62130	X	062130			GL
	INT	62199	X	062199			GL
	INT	62210	X	062210			GL
	INT	62220	X	062220			GL
	INT	62230	X	062230			GL
	INT	70000	X	070000			GL
	INT	70100	X	070100			GL
	INT	70500	X	070500			GL
	INT	71000	X	071000			GL
	INT	71050	X	071050			GL
	INT	72000	X	072000			GL
	INT	72010	X	072010			GL
	INT	72090	X	072090			GL
	INT	72091	X	072091			GL
	INT	72092	X	072092			GL
	INT	72093	X	072093			GL
	INT	72094	X	072094			GL
	INT	73000	X	073000			GL
	INT	74000	X	074000			GL
	INT	75000	X	075000			GL
	INT	75050	X	075050			GL
	INT	78000	X	078000			GL
	INT	78001	X	078001			AS
	INT	78002	X	078002			AS
	INT	78003	X	078003			AS
	INT	78004	X	078004			AS
	INT	78005	X	078005			AS
	INT	78006	X	078006			AS
	INT	78009	X	078009			AS
	INT	78100	X	078100			GL
	INT	78200	X	078200			GL
	INT	78300	X	078300			AS
	INT	78310	X	078310			GL
	INT	80000	X	080000			GL
	INT	85000	X	085000			GL
	INT	85900	X	085900			GL
	INT	85910	X	085910			GL
	INT	86100	X	086100			GL
	INT	86200	X	086200			GL
	INT	86300	X	086300			MAT
	INT	87000	X	087000			GL
	INT	88000	X	088000			GL
	INT	88100	X	088100			GL
	INT	88200	X	088200			GL
	INT	88300	X	088300			GL
	INT	88400	X	088400			GL
	INT	88900	X	088900			GL
	INT	89000	X	089000			GL
	INT	89100	X	089100			GL
	INT	89200	X	089200			GL
	INT	89300	X	089300			GL
	INT	89400	X	089400			GL
	INT	89500	X	089500			GL
	INT	91000	X	091000			GL
	INT	95000	X	095000			GL
	INT	98000	X	098000			GL
	INT	98100	X	098100			GL
	INT	99000	X	099000			GL
	INT	100000	X	100000			GL
	INT	100009	X	100009			GL
	INT	101000	X	101000			GL
	INT	102000	X	102000			CASH
	INT	102009	X	102009			CASH
	INT	110000	X	110000			CASH
	INT	110002	X	110002			CASH
	INT	110005	X	110005			CASH
	INT	110009	X	110009			GL
	INT	113100	X	113100			GL
	INT	113101	X	113101			CASH
	INT	113102	X	113102			CASH
	INT	113103	X	113103			CASH
	INT	113104	X	113104			CASH
	INT	113105	X	113105			CASH
	INT	113106	X	113106			CASH
	INT	113107	X	113107			GL
	INT	113108	X	113108			CASH
	INT	113109	X	113109			GL
	INT	113110	X	113110			GL
	INT	113111	X	113111			CASH
	INT	113112	X	113112			CASH
	INT	113113	X	113113			CASH
	INT	113114	X	113114			CASH
	INT	113115	X	113115			CASH
	INT	113116	X	113116			CASH
	INT	113117	X	113117			CASH
	INT	113118	X	113118			CASH
	INT	113150	X	113150			CASH
	INT	113155	X	113155			CASH
	INT	113160	X	113160			CASH
	INT	113165	X	113165			CASH
